raw_product,dc,on_hand_units,demand_forecast,safety_stock,sku,utilization,velocity,inv_cluster,region,in_transit_units,safety_stock_level,max_stock_level,days_of_supply,carrying_cost_per_unit,last_replenishment_date
Storm-FIT Jacket,EMEA DC - 01,1188.799444029793,1307.6793884327724,178.31991660446894,NK-AP-SFJ-1277,82.91181292395544,1.262125867763467,2,EMEA,461.51139772837655,178.31991660446894,2971.9986100744827,26,2.1764986632182746,2026-03-16
Air Max Plus,EMEA DC - 02,23370.96221563544,25708.058437198986,3505.6443323453163,NK-AM-PLS-5705,78.13416790492144,4.773039596804239,2,EMEA,7274.0226680083615,3505.6443323453163,58427.405539088606,46,1.616125273693541,2026-03-18
Sportswear Icon Clash,EMEA DC - 01,49700.619832083736,54670.68181529211,7455.09297481256,NK-AP-IC-6486,83.64243100367153,1.0221695486899693,1,EMEA,9570.832370906626,7455.09297481256,124251.54958020934,42,4.3608221488749646,2026-03-12
ACG Mountain Fly,EMEA DC - 03,3311.500411026459,3642.6504521291054,496.72506165396885,NK-AP-ACG-2722,86.52075308675703,3.0983782397481017,3,EMEA,673.1133667948768,496.72506165396885,8278.751027566148,57,2.189445315364755,2026-03-13
SB Dunk Low Pro,EMEA DC - 01,24770.166742478727,27247.183416726602,3715.525011371809,NK-SB-DLP-8054,70.26288925674315,4.206263371615517,2,EMEA,9326.903103681505,3715.525011371809,61925.41685619682,56,2.0070718547907944,2026-03-13
Dri-FIT Running Shirt W,EMEA DC - 03,29352.36342947722,32287.599772424946,4402.854514421583,NK-RA-RW-2811,84.57857515476772,2.9711604215369505,2,EMEA,9336.941957754852,4402.854514421583,73380.90857369304,35,2.618382875364669,2026-03-16
Pro Dri-FIT Tight,APLA DC - 03,20111.556432953992,22122.712076249394,3016.7334649430986,NK-AP-PDF-5572,83.78009431286097,1.6373460375425517,1,APLA,3390.606715293904,3016.7334649430986,50278.89108238498,28,4.155454591766171,2026-03-17
Tech Fleece Joggers M,APLA DC - 03,32314.87050457959,35546.35755503755,4847.230575686938,NK-AP-TJ-5382,82.40121668366291,2.9325861524656,2,APLA,8572.400656101867,4847.230575686938,80787.17626144897,27,3.0854989620624718,2026-03-18
Element Crew Top,APLA DC - 03,16610.975086874278,18272.072595561705,2491.6462630311416,NK-AP-ECT-1363,77.51537017454746,0.51875364269816,2,APLA,5023.131309824307,2491.6462630311416,41527.43771718569,27,3.1899119123558966,2026-03-15
Invincible 3,Greater China DC - 03,8801.625321170084,9681.787853287093,1320.2437981755127,NK-IV-3-4188,86.38144858221568,2.638046553914625,1,Greater China,2116.1513081684784,1320.2437981755127,22004.06330292521,35,2.7045371379803727,2026-03-16
Storm-FIT Jacket,APLA DC - 03,3838.844067197076,4222.728473916784,575.8266100795614,NK-AP-SFJ-4571,78.57348248790537,3.0226019511382445,3,APLA,648.2046276037088,575.8266100795614,9597.11016799269,24,3.99868815945464,2026-03-19
Ja 1,EMEA DC - 01,22515.14663038694,24766.661293425634,3377.2719945580407,NK-BK-JA1-4420,65.24855749234158,1.0148258515165582,3,EMEA,7405.189841970187,3377.2719945580407,56287.866575967346,28,2.1851304626424137,2026-03-10
LeBron XXI,APLA DC - 02,23252.586102393576,25577.844712632934,3487.8879153590365,NK-BK-L21-1501,70.58290101926163,4.720495225292645,3,APLA,8189.446829815918,3487.8879153590365,58131.46525598394,37,2.671483538347399,2026-03-18
Air Zoom Pegasus 40,APLA DC - 02,18632.979692364843,20496.27766160133,2794.9469538547264,NK-ZP-40-9502,68.36928223458419,3.7187347804288406,1,APLA,3645.9499031690834,2794.9469538547264,46582.449230912105,21,2.5445690729549812,2026-03-19
Vaporfly 3,EMEA DC - 02,49965.149755954924,54961.66473155042,7494.7724633932385,NK-VF-3-1761,78.67799961001609,4.880194580317061,1,EMEA,19589.18883068143,7494.7724633932385,124912.8743898873,57,3.4364014634338345,2026-03-15
Blazer Mid '77,EMEA DC - 02,45597.118374629405,50156.83021209235,6839.56775619441,NK-BZ-77-3515,75.84194658704682,2.783927119453076,1,EMEA,9049.1813515246,6839.56775619441,113992.79593657352,45,3.768022795180826,2026-03-13
Element Crew Top,North America DC - 01,36992.565766573956,40691.82234323135,5548.884864986093,NK-AP-ECT-5007,66.50363706888372,2.9429948777891575,1,North America,12731.183223673432,5548.884864986093,92481.41441643488,58,2.35587595035025,2026-03-13
Air Zoom Pegasus 40,Greater China DC - 01,39468.842759974825,43415.72703597231,5920.326413996224,NK-ZP-40-7360,70.95724185897757,4.401743601346688,1,Greater China,14661.436771634932,5920.326413996224,98672.10689993706,27,3.918496964831657,2026-03-15
Pro Dri-FIT Tight,North America DC - 03,43345.50642497974,47680.05706747772,6501.825963746961,NK-AP-PDF-7826,89.9596631659474,4.615044335157009,3,North America,16233.738620973721,6501.825963746961,108363.76606244936,53,2.29845173146263,2026-03-14
Sportswear Icon Clash,Greater China DC - 01,20530.161324486242,22583.177456934867,3079.524198672936,NK-AP-IC-6351,72.9477828874735,1.5161748604910192,1,Greater China,5180.476870068967,3079.524198672936,51325.4033112156,22,1.5612642485383872,2026-03-19
Element Crew Top,Greater China DC - 01,9294.612501675932,10224.073751843527,1394.1918752513898,NK-AP-ECT-7136,79.37125498941867,1.152460036672514,2,Greater China,991.6346508635336,1394.1918752513898,23236.53125418983,23,2.5548073405690355,2026-03-10
ACG Mountain Fly,North America DC - 02,48753.30492453344,53628.63541698679,7312.995738680016,NK-AP-ACG-3627,70.5668797900639,0.6012951109570996,1,North America,12287.215984961686,7312.995738680016,121883.2623113336,43,1.8689550420763668,2026-03-12
Air Zoom Pegasus 40,APLA DC - 02,33913.18061756267,37304.49867931894,5086.9770926344,NK-ZP-40-8542,77.19000475574654,2.4975267634383007,2,APLA,6741.0895530209955,5086.9770926344,84782.95154390667,44,2.88540787665798,2026-03-13
Element Crew Top,EMEA DC - 02,47804.9188656775,52585.410752245254,7170.737829851625,NK-AP-ECT-2313,61.274172870652514,4.771863466270193,3,EMEA,16030.9294567576,7170.737829851625,119512.29716419375,43,3.276624585139662,2026-03-19
Tech Fleece Joggers M,EMEA DC - 01,49989.27198970466,54988.199188675135,7498.390798455699,NK-AP-TJ-8100,75.76853844351362,2.375082970162439,2,EMEA,10732.543852653529,7498.390798455699,124973.17997426166,59,2.8914910359636323,2026-03-14
Jordan Stay Loyal 3,APLA DC - 01,15731.648268589663,17304.81309544863,2359.747240288449,NK-JD-SL3-5377,60.57968514116672,2.755249783662963,3,APLA,2700.82944300463,2359.747240288449,39329.12067147416,23,3.546307741377423,2026-03-10
SB Dunk Low Pro,EMEA DC - 01,30318.2920978335,33350.12130761685,4547.743814675025,NK-SB-DLP-2427,66.41108753536042,3.723754623652618,2,EMEA,7221.7959765511005,4547.743814675025,75795.73024458374,40,3.06992020627401,2026-03-16
SB Dunk Low Pro,EMEA DC - 02,27365.62779869599,30102.19057856559,4104.844169804398,NK-SB-DLP-6139,62.71682405387587,1.3224248973175792,2,EMEA,7951.306705298824,4104.844169804398,68414.06949673998,21,2.3971788102628224,2026-03-15
Dri-FIT Running Shirt W,Greater China DC - 01,29988.408699497322,32987.249569447056,4498.261304924598,NK-RA-RW-6250,69.38234148353264,0.5821806449825212,1,Greater China,10798.348345265385,4498.261304924598,74971.02174874331,34,3.5917721855763247,2026-03-16
Dri-FIT Running Shirt W,APLA DC - 01,7504.082733194416,8254.491006513857,1125.6124099791623,NK-RA-RW-9199,72.66574786883773,1.1105627805146472,1,APLA,809.6198617503546,1125.6124099791623,18760.206832986038,44,4.227283083002833,2026-03-18
Tech Fleece Joggers M,Greater China DC - 02,19456.87353027916,21402.56088330708,2918.531029541874,NK-AP-TJ-5787,69.47819002279445,1.0183265686519092,1,Greater China,5965.128602792261,2918.531029541874,48642.1838256979,37,3.750452647773832,2026-03-16
ACG Mountain Fly,EMEA DC - 03,39282.372610665625,43210.60987173219,5892.355891599844,NK-AP-ACG-4227,87.68937555816723,2.1544140973412613,3,EMEA,12152.138619516254,5892.355891599844,98205.93152666406,30,2.7452797363727024,2026-03-19
Metcon 9 Amp,North America DC - 03,22348.70756783716,24583.578324620878,3352.3061351755737,NK-MT-9-2516,79.30155741124238,0.5392049408196704,3,North America,3992.7117497501354,3352.3061351755737,55871.7689195929,28,3.1430211314042347,2026-03-17
ACG Mountain Fly,North America DC - 02,37412.176108548265,41153.393719403095,5611.82641628224,NK-AP-ACG-6892,60.663115336737164,2.141245190381013,1,North America,11684.655394871214,5611.82641628224,93530.44027137067,45,4.387090433881415,2026-03-18
Tech Fleece Joggers M,North America DC - 02,7305.411183394969,8035.952301734466,1095.8116775092453,NK-AP-TJ-3090,85.76074074908774,3.39894195856058,3,North America,2457.345587681893,1095.8116775092453,18263.527958487422,10,2.8229082158544214,2026-03-15
Vaporfly 3,APLA DC - 03,18071.113485637732,19878.22483420151,2710.6670228456596,NK-VF-3-7232,70.6304586388325,2.1360269434110783,2,APLA,5695.434583472351,2710.6670228456596,45177.78371409433,59,1.7938036344641977,2026-03-10
Yoga Luxe Leggings,EMEA DC - 02,22540.93385694731,24795.027242642045,3381.1400785420965,NK-AP-YLL-4071,80.4463283898195,2.076507370764695,3,EMEA,7553.989637915709,3381.1400785420965,56352.33464236828,13,1.7061768014673846,2026-03-14
Air Max 90,APLA DC - 02,40595.909992024644,44655.50099122711,6089.386498803697,NK-AM-90-6861,88.50681373496538,1.2760936797333329,3,APLA,5845.042905772089,6089.386498803697,101489.77498006161,60,3.32364070008967,2026-03-17
Sportswear Icon Clash,North America DC - 03,44831.97606446655,49315.17367091321,6724.7964096699825,NK-AP-IC-3654,65.12011160012548,4.824698498187354,2,North America,6323.95395847059,6724.7964096699825,112079.94016116638,19,1.8774026153230077,2026-03-12
Tech Fleece Joggers M,EMEA DC - 03,48167.052021118834,52983.75722323072,7225.057803167825,NK-AP-TJ-8474,85.1420376715856,3.6808814430939387,1,EMEA,5312.6130582926935,7225.057803167825,120417.63005279709,12,2.080780490929153,2026-03-10
Yoga Luxe Leggings,APLA DC - 01,19595.80604620331,21555.386650823642,2939.3709069304964,NK-AP-YLL-7229,88.85728254594248,2.2398194782513747,3,APLA,3353.302263733572,2939.3709069304964,48989.51511550827,56,3.389425065393088,2026-03-18
Air Max 90,Greater China DC - 02,2494.414725070623,2743.856197577685,374.1622087605934,NK-AM-90-7774,69.59675832097726,3.443830458602272,2,Greater China,270.65364444483606,374.1622087605934,6236.036812676557,21,2.5116204692611235,2026-03-12
Sportswear Icon Clash,APLA DC - 03,15074.183986587755,16581.602385246533,2261.1275979881634,NK-AP-IC-8442,70.45028365591469,2.7754012893894378,1,APLA,5114.079849214154,2261.1275979881634,37685.45996646939,18,1.937828307624545,2026-03-18
React Phantom Run 3,Greater China DC - 01,25640.263368085696,28204.28970489427,3846.0395052128542,NK-RT-3-8854,78.85728125209201,2.419941744602447,2,Greater China,5126.226445585995,3846.0395052128542,64100.65842021424,36,3.675935748541389,2026-03-19
Storm-FIT Jacket,EMEA DC - 01,14518.29038195902,15970.119420154922,2177.743557293853,NK-AP-SFJ-7363,87.7000676457815,4.3460389503812955,3,EMEA,5008.1251672245535,2177.743557293853,36295.72595489755,39,1.5413960773175945,2026-03-15
LeBron XXI,Greater China DC - 02,48237.93314927435,53061.72646420179,7235.689972391153,NK-BK-L21-3147,63.902731742731035,4.194366710258162,3,Greater China,14702.894768250162,7235.689972391153,120594.83287318588,23,4.223028152772831,2026-03-12
React Phantom Run 3,Greater China DC - 01,24862.048320753896,27348.25315282929,3729.3072481130844,NK-RT-3-4365,79.29883812152377,2.9130510987601412,1,Greater China,7678.979422231807,3729.3072481130844,62155.12080188474,54,3.2695301604895,2026-03-19
Pro Dri-FIT Tight,APLA DC - 03,43385.03277849548,47723.53605634503,6507.754916774322,NK-AP-PDF-3226,70.67092560011702,1.269344896842733,3,APLA,9016.05069387614,6507.754916774322,108462.5819462387,24,1.803374978226798,2026-03-13
SB Dunk Low Pro,APLA DC - 02,36080.61556024888,39688.67711627377,5412.092334037332,NK-SB-DLP-7649,62.37439534279567,3.5785921172114588,2,APLA,12916.763863237475,5412.092334037332,90201.5389006222,43,3.5189803555262977,2026-03-12
Element Crew Top,North America DC - 03,1199.4062040969093,1319.3468245066003,179.9109306145364,NK-AP-ECT-2322,64.88641579260505,0.8499118027559777,3,North America,360.7748299467234,179.9109306145364,2998.515510242273,10,2.059171938128391,2026-03-15
Storm-FIT Jacket,EMEA DC - 01,11671.305136349429,12838.435649984373,1750.6957704524143,NK-AP-SFJ-6633,72.6357418610852,3.4776381852742846,2,EMEA,1817.956716422026,1750.6957704524143,29178.262840873573,38,1.5470356427720833,2026-03-11
React Phantom Run 3,APLA DC - 01,32720.731125198196,35992.80423771802,4908.109668779729,NK-RT-3-8854,82.27234401569348,3.3393872866804033,1,APLA,11399.352715149324,4908.109668779729,81801.82781299549,59,4.4871074987594435,2026-03-10
Court Vision Low,APLA DC - 03,49219.785101207315,54141.76361132805,7382.967765181097,NK-CV-L-7093,83.43545283352213,4.523442496232667,3,APLA,13192.601442951534,7382.967765181097,123049.46275301829,59,2.4740061089511833,2026-03-13
Dri-FIT Running Shirt W,Greater China DC - 03,25254.71594007088,27780.18753407797,3788.207391010632,NK-RA-RW-2908,81.28816371904543,3.631144908119079,3,Greater China,3107.848511513457,3788.207391010632,63136.7898501772,42,2.204549995170345,2026-03-17
Pro Dri-FIT Tight,North America DC - 01,20812.316105830312,22893.547716413344,3121.8474158745466,NK-AP-PDF-8244,62.442483462464004,3.5857947419352914,1,North America,6563.261214881422,3121.8474158745466,52030.79026457578,24,2.2809631937569934,2026-03-17
Vaporfly 3,Greater China DC - 01,11542.703917037892,12696.974308741683,1731.4055875556837,NK-VF-3-4115,78.90674061511515,4.379026902655982,2,Greater China,1630.7673710997892,1731.4055875556837,28856.75979259473,39,4.448107546948828,2026-03-13
Pro Dri-FIT Tight,Greater China DC - 03,20606.064640500837,22666.671104550922,3090.9096960751253,NK-AP-PDF-7826,83.71885860942976,2.0267432787896196,3,Greater China,3371.7362872566596,3090.9096960751253,51515.1616012521,51,1.7181285321396005,2026-03-14
ACG Mountain Fly,APLA DC - 02,3910.699461142087,4301.769407256296,586.604919171313,NK-AP-ACG-6780,76.13369643235575,4.599654587199366,3,APLA,1274.3538319633246,586.604919171313,9776.748652855218,60,1.7926574424112163,2026-03-11
Air Zoom Pegasus 40,APLA DC - 02,31408.92968113683,34549.82264925051,4711.339452170524,NK-ZP-40-6816,70.76147296165614,2.129486674417296,3,APLA,9065.311062971692,4711.339452170524,78522.32420284208,53,3.0726287127186636,2026-03-13
Storm-FIT Jacket,North America DC - 01,42660.47918608333,46926.52710469167,6399.071877912499,NK-AP-SFJ-8896,66.79693569836238,3.4279060550006126,2,North America,9553.052171291034,6399.071877912499,106651.19796520832,19,3.1286300181121103,2026-03-10
Blazer Mid '77,Greater China DC - 03,35070.135305944226,38577.148836538654,5260.520295891633,NK-BZ-77-7695,68.17565529717464,3.9091315611418547,1,Greater China,4569.005898120341,5260.520295891633,87675.33826486056,50,2.001049089182349,2026-03-14
Tech Fleece Joggers M,EMEA DC - 02,5276.7884937638255,5804.467343140209,791.5182740645738,NK-AP-TJ-4304,67.0519865166294,4.322458739147428,1,EMEA,670.1329763216356,791.5182740645738,13191.971234409564,25,1.7092252649039628,2026-03-15
Sportswear Icon Clash,North America DC - 02,11620.842708629218,12782.92697949214,1743.1264062943826,NK-AP-IC-6613,84.15498288078513,4.19200901296452,3,North America,1551.782358137546,1743.1264062943826,29052.106771573046,22,3.0009251643484305,2026-03-17
Storm-FIT Jacket,North America DC - 03,6501.856696133098,7152.042365746408,975.2785044199646,NK-AP-SFJ-1041,79.42520452506136,3.559262510651103,1,North America,1105.9991588285743,975.2785044199646,16254.641740332745,37,4.004180234991999,2026-03-13
Storm-FIT Jacket,EMEA DC - 01,3529.396795113602,3882.336474624962,529.4095192670403,NK-AP-SFJ-1647,89.605476132929,4.361784662578044,1,EMEA,1189.8429562484685,529.4095192670403,8823.491987784004,59,4.457021975581168,2026-03-19
Dri-FIT Running Shirt M,EMEA DC - 02,28610.00255942955,31471.002815372507,4291.500383914433,NK-RA-RM-4228,85.62922129780935,0.5980929622554265,1,EMEA,3545.6211724245186,4291.500383914433,71525.00639857388,10,2.2530943354295214,2026-03-11
React Phantom Run 3,North America DC - 02,27479.20793680258,30227.12873048284,4121.881190520387,NK-RT-3-7867,69.25715767411992,2.033363871949999,1,North America,9013.347479033573,4121.881190520387,68698.01984200646,36,1.889207398585135,2026-03-10
Jordan Stay Loyal 3,North America DC - 01,6692.635279409543,7361.898807350498,1003.8952919114314,NK-JD-SL3-3295,84.98817373284616,0.7353613909955479,3,North America,1608.0584626311052,1003.8952919114314,16731.588198523856,33,2.2374850957343555,2026-03-17
Court Vision Low,Greater China DC - 02,19936.65415860413,21930.319574464545,2990.4981237906195,NK-CV-L-4493,75.4098921190962,1.5248485433902417,1,Greater China,2561.8938651827884,2990.4981237906195,49841.635396510326,37,1.532875515018611,2026-03-12
Air Max Plus,EMEA DC - 01,37055.6999797016,40761.26997767176,5558.3549969552405,NK-AM-PLS-7430,78.72336404253188,2.9827867525569607,1,EMEA,8314.148371440657,5558.3549969552405,92639.24994925401,25,2.058068102523321,2026-03-14
Metcon 9 Amp,Greater China DC - 03,5130.139366185723,5643.153302804296,769.5209049278584,NK-MT-9-1049,72.94582091476327,2.1935344640779664,1,Greater China,1050.4498513175824,769.5209049278584,12825.348415464307,54,3.1547669532146236,2026-03-18
Yoga Luxe Leggings,APLA DC - 01,31816.481651007147,34998.12981610787,4772.4722476510715,NK-AP-YLL-6906,69.28748666969737,3.6851160306878734,2,APLA,12455.977542063916,4772.4722476510715,79541.20412751786,14,2.3895190156891717,2026-03-13
Pro Dri-FIT Tight,North America DC - 01,42125.83176609733,46338.41494270707,6318.8747649146,NK-AP-PDF-3887,66.44906076585413,0.780494511837091,1,North America,13329.853962005858,6318.8747649146,105314.57941524334,29,3.747434125734235,2026-03-14
Dri-FIT Running Shirt M,EMEA DC - 03,24826.15111755092,27308.766229306013,3723.9226676326375,NK-RA-RM-6398,86.88272444625736,4.381924037848325,3,EMEA,8648.929476628118,3723.9226676326375,62065.3777938773,47,2.628893632258032,2026-03-10
Jordan Stay Loyal 3,Greater China DC - 03,37309.84311590534,41040.82742749588,5596.476467385802,NK-JD-SL3-4958,73.19425467703084,2.237019478487319,2,Greater China,11987.391089272101,5596.476467385802,93274.60778976337,49,3.3084487203485184,2026-03-10
