Version.[Version Name],Location.[Location],Item.[Item],forecast_accuracy,baseline_forecast,actual_sales
Baseline FY26,EMEA,NK-IV-3-2860,0.8616974341272229,9870.791264599635,8087.849728842881
Baseline FY26,Greater China,NK-AM-90-6516,0.9139727059849164,16309.165349370583,7504.373494503261
Baseline FY26,APLA,NK-AM-270-2716,0.9511426002982265,15606.07067523829,15169.420110432853
Baseline FY26,APLA,NK-AP-SFJ-2689,0.854315120459096,8973.60033683389,13247.865629457005
Baseline FY26,EMEA,NK-AP-IC-3061,0.899258679198611,2369.1930359642847,18621.066250884727
Baseline FY26,EMEA,NK-AP-TJ-6440,0.9716310181760348,14685.273497656784,16977.759394705383
Baseline FY26,APLA,NK-CV-L-7093,0.8901491659709386,5426.3712855107015,18558.390613367417
Baseline FY26,APLA,NK-AM-270-6006,0.8602838724320434,16685.717425921623,7866.611064505701
Baseline FY26,Greater China,NK-AP-SFJ-4689,0.8602201998888276,9882.509554505466,9768.252505607492
Baseline FY26,Greater China,NK-RA-RW-5436,0.8761967953315771,15982.769552515063,4147.781895232265
Baseline FY26,APLA,NK-BZ-77-8722,0.8585916022554212,17856.636164378182,8670.316212633226
Baseline FY26,APLA,NK-MT-9-6666,0.9178771159283317,2341.512042780486,19006.325787196965
Baseline FY26,APLA,NK-AM-270-6395,0.868123232419807,6954.348766375946,9245.825940960553
Baseline FY26,Greater China,NK-RA-RM-5519,0.8720578980828906,14792.302205400407,11243.594475691203
Baseline FY26,Greater China,NK-MT-9-7333,0.925696462330395,16079.696626119256,3900.2301803282153
Baseline FY26,Greater China,NK-CV-L-4297,0.8611284965610542,9319.19675330499,19978.221159066143
Baseline FY26,APLA,NK-JD-SL3-1984,0.9686672493836657,18728.98047233359,10436.17724879974
Baseline FY26,North America,NK-AM-90-8092,0.9218115095853675,9954.484035389827,14917.680390440708
Baseline FY26,North America,NK-AP-PDF-9718,0.9677454555204769,4483.895284414744,15289.061257063582
Baseline FY26,APLA,NK-BK-KD16-2681,0.9707815469222624,5215.0073010749575,3288.159349736685
Baseline FY26,EMEA,NK-AP-TJ-1394,0.921659505612585,7839.7896872600895,9231.384581551365
Baseline FY26,North America,NK-BK-KD16-3152,0.9588668095552605,7334.246122084057,18375.56615529337
Baseline FY26,North America,NK-AP-ECT-2905,0.8605460364426359,12513.278639516839,7986.129868765366
Baseline FY26,North America,NK-RA-RW-4154,0.8613011931571694,9078.189988147216,13562.76774605274
Baseline FY26,APLA,NK-AP-SFJ-3041,0.9314602596618121,3616.99924398586,10835.053397962998
Baseline FY26,Greater China,NK-BK-L21-8670,0.9077912204158222,8268.286668259621,17424.694363234394
Baseline FY26,North America,NK-ZP-40-8542,0.91659553284265,11432.620474355797,6667.300223357276
Baseline FY26,APLA,NK-CV-L-1060,0.8590670964118193,12377.263166658762,16690.88875196181
Baseline FY26,Greater China,NK-ZP-40-6643,0.9595433203233834,4702.1535136734055,3854.5758824053282
Baseline FY26,Greater China,NK-AP-ECT-3092,0.9334483242811169,18685.207958717314,799.5158195239773
Baseline FY26,Greater China,NK-AP-TJ-7573,0.8752910241058184,18958.454408951075,17421.454489058582
Baseline FY26,North America,NK-CV-L-5071,0.941427744044717,7630.181589435779,1833.488207176567
Baseline FY26,Greater China,NK-AP-IC-1634,0.8977225868049415,1600.9247137639609,14805.032151578667
Baseline FY26,North America,NK-VF-3-7441,0.8641952533230134,14178.42850979665,1178.7778880381566
Baseline FY26,Greater China,NK-RT-3-8291,0.9588031134642185,16218.697099904997,10528.112295854384
Baseline FY26,North America,NK-SB-DLP-6268,0.9228927742947614,14308.8142813049,12318.911360331165
Baseline FY26,Greater China,NK-IV-3-9198,0.9679428502327418,2425.79963359045,5302.118692062199
Baseline FY26,APLA,NK-AP-SFJ-5244,0.9049662430623888,9701.122696345705,14571.188133487056
Baseline FY26,EMEA,NK-AP-YLL-1021,0.8988301978356616,11344.368010108246,19113.97413080702
Baseline FY26,EMEA,NK-AP-SFJ-4859,0.9705106231028154,3320.4535237130044,7117.5329582877985
Baseline FY26,EMEA,NK-ZP-40-1976,0.9089796606501731,16959.823701631758,10113.784287913093
Baseline FY26,EMEA,NK-VF-3-7254,0.9236643272851558,13420.039722980051,11775.730337143172
Baseline FY26,EMEA,NK-AM-270-1593,0.8938995325942503,6600.938253270589,18031.569105884835
Baseline FY26,APLA,NK-AP-ACG-6503,0.9646418366066731,14601.156957195084,13397.134164008068
Baseline FY26,Greater China,NK-AP-SFJ-1277,0.8750457371079025,6288.952204645474,5422.5093284896275
Baseline FY26,EMEA,NK-AP-YLL-8142,0.8994235956228371,5210.314413634928,8721.3616971903
Baseline FY26,Greater China,NK-AP-ECT-8513,0.9735035577714395,19131.257294728424,7909.861765718061
Baseline FY26,Greater China,NK-AP-IC-4692,0.9259044102608598,3358.9266569331203,11851.817004230474
Baseline FY26,EMEA,NK-SB-DLP-2952,0.928287067015908,15972.293435122401,2093.515172848628
Baseline FY26,APLA,NK-AP-SFJ-6270,0.911135152717288,10807.430826831978,12952.409888581433
Baseline FY26,EMEA,NK-AM-PLS-9659,0.8609819979693741,7302.938797593641,15810.113893611144
Baseline FY26,Greater China,NK-AP-ACG-4547,0.8952010581196248,12403.550730428684,18789.395517565103
Baseline FY26,EMEA,NK-AP-ECT-6754,0.8724481747015237,19170.388720196916,4376.5277096766695
Baseline FY26,North America,NK-AP-ACG-9727,0.8686282272376892,6640.862205196796,13794.665658168837
Baseline FY26,APLA,NK-VF-3-8199,0.850684548141123,16057.079502105005,13422.06139633506
Baseline FY26,North America,NK-AP-IC-1233,0.9306693472696811,5339.4947509660815,4697.13331911757
Baseline FY26,APLA,NK-AP-PDF-1496,0.9317634652453034,9146.948389145002,3406.8979720233483
Baseline FY26,North America,NK-AP-YLL-9150,0.8840173028953363,10683.271936229927,2967.3242544578147
Baseline FY26,APLA,NK-AP-IC-7444,0.8976636581020605,15756.55664938342,4410.869634842373
Baseline FY26,APLA,NK-RA-RW-7991,0.9246488443486323,12753.878580130911,13449.679341220213
Baseline FY26,North America,NK-AP-IC-4698,0.9019634057437788,17918.50738156837,14550.80517238285
Baseline FY26,North America,NK-AP-TJ-3286,0.8609686994313404,8380.117766733443,18104.077403870997
Baseline FY26,North America,NK-AP-ECT-9972,0.871895869172721,4843.481180669887,18888.557040172233
Baseline FY26,North America,NK-RA-RW-7033,0.8918222667127607,4257.745119709247,8788.977488820183
Baseline FY26,EMEA,NK-ZP-40-1793,0.9151309002664592,6780.751193619449,12580.777145251883
Baseline FY26,Greater China,NK-BK-KD16-7867,0.9757803085485961,2421.334911161061,2272.4435333477054
Baseline FY26,EMEA,NK-AM-PLS-4551,0.9426379495532914,15100.371340104539,6745.954469373462
Baseline FY26,North America,NK-AM-90-2496,0.9634080416638939,9973.288824134394,12700.123097031435
Baseline FY26,Greater China,NK-AP-IC-8994,0.9190515689294624,14604.655191212347,9793.857372325567
Baseline FY26,APLA,NK-AP-ECT-4074,0.9296586868374588,9886.863435245734,7056.095730181189
Baseline FY26,Greater China,NK-AP-PDF-8472,0.9620217275754203,13824.6001974553,9136.816735441123
Baseline FY26,North America,NK-AP-PDF-8667,0.9189804364170008,8920.52303886806,7279.4452380632365
Baseline FY26,Greater China,NK-AP-PDF-2038,0.8744016910956359,17626.621069707922,11713.94166184365
Baseline FY26,North America,NK-AP-YLL-7776,0.9438569693676565,5717.155655288088,19569.277451863025
Baseline FY26,APLA,NK-SB-DLP-1517,0.9001210290782855,12213.71529800741,7581.618840198951
Baseline FY26,APLA,NK-AP-PDF-1609,0.9322301187686045,8291.439020521348,6213.144766101088
Baseline FY26,APLA,NK-BK-JA1-9652,0.8637011763540008,19025.429617953796,528.3377621720551
Baseline FY26,EMEA,NK-BK-KD16-9802,0.8623889244689326,8095.734023037281,19183.279730628223
Baseline FY26,EMEA,NK-MT-9-1040,0.8712722498857495,13477.427187174015,3010.2324879368125
Baseline FY26,APLA,NK-AP-YLL-3594,0.9325646963475441,18695.435365668833,18564.99653018756
Baseline FY26,EMEA,NK-ZP-40-5638,0.9526277086453993,9282.124053274292,1772.500428392068
Baseline FY26,Greater China,NK-RT-3-8968,0.9429303567149182,1668.0381450067823,11643.322208434543
Baseline FY26,North America,NK-AM-270-3947,0.8555251120071397,8789.246165117986,1142.3214250276474
Baseline FY26,EMEA,NK-MT-9-9433,0.8649846089899857,18630.45292455952,7582.9186674379625
Baseline FY26,Greater China,NK-AP-ECT-4928,0.8973245604023911,4655.726544759539,12085.251668469353
Baseline FY26,North America,NK-RA-RM-4966,0.8797547306562153,13669.63834376368,5037.618301924895
Baseline FY26,APLA,NK-AP-ECT-2690,0.9386958883367206,19169.578400338796,11694.970372027034
Baseline FY26,North America,NK-ZP-40-3550,0.91908042112019,16575.803325118777,11825.95061753497
Baseline FY26,APLA,NK-CV-L-3486,0.9027105297064973,2289.7994205003797,4633.906346796191
Baseline FY26,EMEA,NK-AP-TJ-3312,0.8675271272010271,9544.527055094712,2840.97214818478
Baseline FY26,EMEA,NK-JD-SL3-5377,0.8621275800414823,10974.050217545353,3144.689164510194
Baseline FY26,North America,NK-AP-IC-8567,0.9223419217388333,13068.885133703678,17125.7574231175
Baseline FY26,EMEA,NK-VF-3-7724,0.875458808724255,7684.125411047517,16663.740359967618
Baseline FY26,APLA,NK-AP-PDF-4578,0.9756584242243306,1743.73439616606,15498.480333505606
Baseline FY26,Greater China,NK-BK-JA1-9335,0.9224448794375891,14759.54968978416,3034.139168143297
Baseline FY26,North America,NK-AP-YLL-5328,0.8697995092333759,10585.336403557569,2526.208132468021
Baseline FY26,North America,NK-AP-SFJ-6633,0.945279140986226,9330.936045691582,12204.543051866975
Baseline FY26,EMEA,NK-RA-RM-8496,0.889960400153844,17729.907305884277,8236.033894953522
Baseline FY26,North America,NK-AP-TJ-1394,0.9050377863243263,16310.429379847066,6122.006638569172
Baseline FY26,EMEA,NK-AP-ACG-9736,0.9388323236916892,17124.30654029607,1107.4781859218604
Baseline FY26,EMEA,NK-BK-L21-2346,0.8844011859587436,16450.481501636663,7989.353058214823
Baseline FY26,APLA,NK-AP-ECT-1201,0.9653553452300364,14582.49632474919,11944.771165732964
Baseline FY26,North America,NK-BK-KD16-3486,0.9325454341722006,1259.059742795457,10249.100977677268
Baseline FY26,Greater China,NK-AP-ECT-4820,0.8548192638775767,17019.301078725653,6468.278725436555
Baseline FY26,North America,NK-IV-3-8276,0.9274191117155852,15780.27484105677,19607.140757290024
Baseline FY26,Greater China,NK-AP-YLL-9788,0.8970304939487216,14159.46934822811,6894.687523802645
Baseline FY26,APLA,NK-AM-270-8308,0.9722084527006765,17636.354018970087,4881.775405597905
Baseline FY26,EMEA,NK-AP-ECT-9516,0.8895659314762754,2675.3995460598835,3394.857853892591
Baseline FY26,Greater China,NK-JD-SL3-3682,0.871832458703284,4816.985157246538,8538.33300587002
Baseline FY26,North America,NK-AP-ECT-4446,0.932618581738674,17062.66735023962,19018.902929107277
Baseline FY26,EMEA,NK-AM-90-6760,0.9120365634296853,5715.107876956037,17364.59716250125
Baseline FY26,APLA,NK-AP-IC-2700,0.8765056823295583,13464.403471268315,4841.159265830196
Baseline FY26,North America,NK-BK-KD16-4178,0.9205851944617057,15289.378228580059,17388.251878637457
Baseline FY26,EMEA,NK-AP-TJ-9581,0.9101233778867958,15087.165041289738,14548.524472868492
Baseline FY26,APLA,NK-AP-ECT-8470,0.8786970920505968,6552.579024609917,4114.394691217678
Baseline FY26,North America,NK-AP-ECT-9345,0.9161873219124054,18682.068464980464,10032.469862792983
Baseline FY26,EMEA,NK-AP-YLL-4537,0.879363513318764,16082.270286066689,3158.829731152743
Baseline FY26,North America,NK-RA-RM-8935,0.941548741660713,6276.7839884837,5947.375820382451
Baseline FY26,EMEA,NK-SB-DLP-8097,0.9472093329608832,12894.160405723429,1970.150588687538
Baseline FY26,APLA,NK-SB-DLP-5136,0.8956629459921757,833.2238097187956,12308.555919036049
Baseline FY26,North America,NK-AP-PDF-4621,0.9328893402065258,13595.259565247245,19103.526062566056
Baseline FY26,Greater China,NK-AP-PDF-7838,0.8975441947189866,16932.609813192183,11594.297910742804
Baseline FY26,APLA,NK-BK-KD16-2399,0.917308769304736,15859.409486389484,10172.833759980867
Baseline FY26,Greater China,NK-AP-PDF-6242,0.8841592266953393,7021.2979812349,13796.339993498981
Baseline FY26,Greater China,NK-AP-PDF-8808,0.9691291981842691,19041.266061286446,9218.113301358957
Baseline FY26,EMEA,NK-AP-TJ-6604,0.9706512751814949,9520.965874718639,8002.945469263189
Baseline FY26,EMEA,NK-RT-3-2512,0.9713701459983781,9792.858110961077,10646.422538188079
Baseline FY26,North America,NK-AM-90-6861,0.8931715036737333,13559.06059332305,11767.688941350394
Baseline FY26,EMEA,NK-JD-SL3-8766,0.9496890882015322,12768.798985087964,5099.708518333503
Baseline FY26,North America,NK-AP-IC-6034,0.9577161243113228,16548.08121386421,866.1404945757781
Baseline FY26,Greater China,NK-AP-SFJ-5244,0.9024256148239699,10325.516261157996,13920.729332023684
Baseline FY26,North America,NK-AP-ACG-4285,0.9031472157050582,4912.716789363775,643.332890106571
Baseline FY26,EMEA,NK-RA-RM-7808,0.8902316258435075,12570.812753884602,9987.64120013123
Baseline FY26,North America,NK-AP-ACG-5265,0.9275674902784155,916.4231278706741,12881.02909325084
Baseline FY26,North America,NK-BK-KD16-6025,0.9711234177976005,8677.762717019763,15645.717681610302
Baseline FY26,EMEA,NK-BK-KD16-7309,0.9386557514877443,4592.5418046429195,13692.095429005047
Baseline FY26,EMEA,NK-RA-RM-3168,0.9684611968719563,14738.294991502398,8462.033001238035
Baseline FY26,North America,NK-AP-ECT-2916,0.853649746998024,15676.842927482088,17804.24404345291
Baseline FY26,Greater China,NK-RA-RM-2351,0.927364802893532,19902.18444574349,11080.110185392079
Baseline FY26,North America,NK-AP-YLL-8142,0.870916545813983,10863.738539226959,13007.388691492853
Baseline FY26,Greater China,NK-AM-90-3991,0.9658851648065647,19947.35411806865,1740.9312944932315
Baseline FY26,APLA,NK-AP-ECT-4289,0.8612820527104874,13442.006161271176,10710.988711698044
Baseline FY26,EMEA,NK-AP-SFJ-2303,0.9702540624778904,18916.395908903105,12889.359417633077
Baseline FY26,APLA,NK-BK-KD16-7674,0.9235696061594989,16864.444167448826,657.4524056146131
Baseline FY26,APLA,NK-RA-RW-7637,0.9248781130689241,14687.496935439598,6053.279217384153
Baseline FY26,North America,NK-RA-RM-6356,0.9240110801656055,4411.55567942235,12697.23476911524
Baseline FY26,APLA,NK-ZP-40-4305,0.8658402785697547,1249.1805626990108,17719.39189569897
Baseline FY26,APLA,NK-CV-L-1397,0.8592324907460662,18030.244712691863,11442.772842455699
Baseline FY26,APLA,NK-AP-PDF-3226,0.8530159479058796,10412.01099385141,3793.2289913721243
Baseline FY26,EMEA,NK-RA-RW-2811,0.9033612393096007,14271.012693552546,18290.77597346889
Baseline FY26,North America,NK-AP-PDF-7272,0.9323702204901028,15275.781144598412,17793.280781392867
Baseline FY26,EMEA,NK-AP-YLL-3791,0.9192206069293513,13250.54397602481,16874.05311887629
Baseline FY26,APLA,NK-AM-270-4402,0.9436731057504859,4206.533126334585,516.936839924237
Baseline FY26,North America,NK-VF-3-8008,0.8651652840500705,11044.045692363274,10241.982105384524
Baseline FY26,APLA,NK-AM-90-8606,0.9315410443626583,10952.308114253832,2747.3182050579935
Baseline FY26,EMEA,NK-BK-KD16-7298,0.8813826502532891,11309.531763225641,6476.670064077585
Baseline FY26,APLA,NK-JD-SL3-6977,0.9797564294438755,7337.622238827356,4126.707027337679
Baseline FY26,EMEA,NK-BK-KD16-3486,0.9215764732761187,6873.555374989087,14997.830601866015
Baseline FY26,North America,NK-AP-TJ-5725,0.9520084019341578,6786.336168925421,5142.342789489674
Baseline FY26,North America,NK-RA-RW-1847,0.8595512584343347,10406.050676907522,9587.147967935338
Baseline FY26,Greater China,NK-AP-IC-4190,0.9691087198858189,5367.370376376933,6443.5123847399345
Baseline FY26,Greater China,NK-AM-90-6971,0.9146684287420764,10045.385482422149,19930.20803318499
Baseline FY26,Greater China,NK-AP-PDF-6148,0.8616550062849173,19529.092556012252,888.809504422831
Baseline FY26,APLA,NK-BZ-77-2517,0.951319652241113,1568.4672638948769,7670.206635673355
Baseline FY26,EMEA,NK-AP-YLL-6365,0.9151815645391708,2317.169062757157,6839.381431065906
Baseline FY26,Greater China,NK-MT-9-8067,0.9616561443405445,9699.564793816124,10962.637461166358
Baseline FY26,Greater China,NK-AP-PDF-2034,0.909272928357332,4844.215144297748,16061.903364872807
Baseline FY26,Greater China,NK-IV-3-7691,0.9476866679752828,6426.221044100885,18719.284990630764
Baseline FY26,North America,NK-AP-PDF-8244,0.9163803173432762,16167.54474498934,12584.972171136551
Baseline FY26,North America,NK-AM-270-7990,0.874072030282639,11710.489717570708,15928.095180447315
Baseline FY26,Greater China,NK-AP-YLL-1388,0.9357803655540934,17515.872529461347,13916.281022986575
Baseline FY26,APLA,NK-AM-270-5235,0.877401112889323,13177.75039177027,18194.565530707936
Baseline FY26,North America,NK-AP-TJ-6055,0.9682602592379356,14809.953568488387,10706.282875621768
Baseline FY26,APLA,NK-RA-RM-1551,0.8951958185172294,10555.891764832073,4940.329256610232
Baseline FY26,North America,NK-AP-SFJ-9870,0.887695430270277,16733.842152652316,8860.728090458872
Baseline FY26,EMEA,NK-BK-KD16-3758,0.9209096822237871,1093.376311898318,15520.288601378375
Baseline FY26,APLA,NK-RA-RW-9932,0.9452707331637282,12369.186880457477,8288.03212845997
Baseline FY26,APLA,NK-AP-TJ-3286,0.933629843023537,876.9468032809964,9717.706318803586
Baseline FY26,EMEA,NK-BK-KD16-9413,0.9492044215599635,1481.4781591291362,16893.634372490946
Baseline FY26,Greater China,NK-SB-DLP-4439,0.9087961770510926,17846.996696619695,1951.474085806662
Baseline FY26,Greater China,NK-AP-YLL-5391,0.9594482039350579,10752.368663293855,826.21369238631
Baseline FY26,EMEA,NK-BK-KD16-4239,0.9128169140471855,5394.824541883811,1967.022904579368
Baseline FY26,Greater China,NK-AP-ECT-4364,0.9393089717216869,10755.25389455098,11248.769609756673
Baseline FY26,North America,NK-ZP-40-7185,0.8684215267086877,8345.316485064224,4061.7470021772065
Baseline FY26,EMEA,NK-BK-JA1-1780,0.8942358582252821,10416.33684982071,10825.85517227095
Baseline FY26,Greater China,NK-AM-90-8250,0.8590594541786036,15995.806852478652,14737.747565809039
Baseline FY26,Greater China,NK-AP-ECT-6667,0.9002604828805463,6700.928635559077,8767.611405943679
Baseline FY26,EMEA,NK-AM-PLS-8865,0.9440197035512008,10812.353184386857,12714.766119345464
Baseline FY26,Greater China,NK-RA-RM-5012,0.9260640405306569,19397.74294624966,16258.961774852729
Baseline FY26,APLA,NK-MT-9-8414,0.8504950989176367,18285.283910753187,7166.530827894593
Baseline FY26,APLA,NK-AP-ACG-4873,0.939187351729744,13326.676451634738,18114.630767131115
Baseline FY26,Greater China,NK-BK-JA1-1285,0.9047421189237695,17220.008986110668,3239.85463705813
Baseline FY26,APLA,NK-RA-RM-8991,0.9225823523332713,5788.704930292798,3380.689368293482
Baseline FY26,APLA,NK-MT-9-6455,0.8899312738215307,13210.78842625663,3998.5974639792425
Baseline FY26,EMEA,NK-BK-JA1-3475,0.9432961815853218,3202.185029859108,19847.620113397104
Baseline FY26,EMEA,NK-VF-3-7599,0.8944367863867672,13046.997733288063,6182.209205881031
Baseline FY26,North America,NK-MT-9-1153,0.8986109432385487,15625.690066139146,1714.6076806511521
Baseline FY26,APLA,NK-VF-3-1028,0.8504631120243105,3141.3047189753906,9722.002695075435
Baseline FY26,North America,NK-RT-3-4701,0.9136096155088106,6851.389027248112,691.7546806996531
Baseline FY26,North America,NK-AP-SFJ-7363,0.9513651049758136,16788.562602605096,7463.607759232513
Baseline FY26,Greater China,NK-AM-270-9939,0.9638169064098411,2626.986616921659,4715.331127569788
Baseline FY26,APLA,NK-MT-9-6920,0.8848191892399287,13024.141862028302,4551.463625734465
