sku,product_name,category,channel,region,lifecycle_stage,week_start_date,baseline_forecast,ai_forecast,actual_sales,forecast_accuracy,inventory_on_hand,safety_stock,on_promo
NK-EC-292,Element Crew Top,Apparel,Digital,EMEA,Growth,2026-03-22,7109.169080286104,7420.347302773507,7405.673105279581,0.9980185194127101,11616.779225427179,1110.8509657919371,False
NK-CV-857,Court Vision Low,Footwear,Digital,EMEA,Mature,2026-03-01,16737.300659516102,17397.473175391224,18949.120057618482,0.9181150957137232,26582.668392838495,2842.368008642772,True
NK-CV-137,Court Vision Low,Footwear,Direct-to-Consumer,APLA,Mature,2026-03-08,7857.827251158825,8243.42729683253,6955.869312450589,0.814896179536138,7766.483099089992,1043.3803968675884,False
NK-CV-381,Court Vision Low,Footwear,Direct-to-Consumer,North America,Decline,2026-03-15,20253.7381584535,22027.14599653805,19896.828007786375,0.892931778476549,30588.15993405012,2984.524201167956,True
NK-CV-363,Court Vision Low,Footwear,Direct-to-Consumer,North America,Decline,2026-03-22,6478.90049443733,6579.569450641726,6366.531470305947,0.9665378265497615,12310.678787433364,954.979720545892,True
NK-RA-W334,Dri-FIT Running Shirt W,Apparel,Wholesale,EMEA,Decline,2026-03-01,32237.781883975607,32292.84401199647,30738.179852345966,0.9494223741575301,46265.65435088666,4610.726977851895,False
NK-IC-358,Sportswear Icon Clash,Apparel,Direct-to-Consumer,Greater China,Decline,2026-03-08,22242.871188074714,21144.244512917518,21988.824400118578,0.9615904937966349,23880.04257926481,3298.3236600177866,False
NK-AC-241,ACG Mountain Fly,Apparel,Digital,EMEA,Mature,2026-03-15,6326.334792974002,6891.2348530210875,7021.64520679686,0.9814273792060104,4514.93558189503,1053.246781019529,False
NK-SB-898,SB Dunk Low Pro,Footwear,Digital,Greater China,Decline,2026-03-22,16895.376326397643,18572.621057461693,14759.774294643294,0.7416730983344251,17353.47064551658,2213.966144196494,False
NK-CV-836,Court Vision Low,Footwear,Wholesale,Greater China,New Launch,2026-03-01,6881.0615248063905,6451.436808295087,6139.373806038681,0.9491702228736324,5276.928638429303,920.9060709058022,True
NK-IC-182,Sportswear Icon Clash,Apparel,Wholesale,Greater China,New Launch,2026-03-08,43451.05181415717,42396.48511437397,40188.28015918035,0.9450535094697454,34693.166739323,6028.242023877053,False
NK-IC-103,Sportswear Icon Clash,Apparel,Direct-to-Consumer,Greater China,Decline,2026-03-15,44367.544627928764,46419.89929226712,50713.8023106235,0.9153306827191521,39119.946935969296,7607.070346593524,False
NK-BZ-838,Blazer Mid '77,Footwear,Digital,Greater China,New Launch,2026-03-22,2129.751365565615,2009.7830821598443,1887.9433148114108,0.935464287305361,2209.7093464960467,283.1914972217116,True
NK-RA-M724,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,Greater China,New Launch,2026-03-01,27444.738502009233,29069.091788787075,27674.252114163774,0.949597927023675,15711.01722437026,4151.137817124566,True
NK-AC-897,ACG Mountain Fly,Apparel,Wholesale,APLA,Decline,2026-03-08,29454.935768037827,27873.80785356179,25170.764883021384,0.8926118064706207,19074.212519561523,3775.6147324532076,False
NK-MT-670,Metcon 9 Amp,Footwear,Digital,APLA,New Launch,2026-03-15,24644.56439286907,25149.665351591226,22762.67321529014,0.8951356849116607,15696.450341073569,3414.400982293521,True
NK-AM-762,Air Max 270,Footwear,Direct-to-Consumer,EMEA,New Launch,2026-03-22,19415.420486744675,18537.330279366677,19957.524906405677,0.9288391404395459,30755.123052543135,2993.6287359608514,False
NK-IC-816,Sportswear Icon Clash,Apparel,Direct-to-Consumer,North America,New Launch,2026-03-01,24472.120637101263,22699.74286423011,23775.010016401047,0.9547732198039381,27738.927743298966,3566.251502460157,False
NK-AC-366,ACG Mountain Fly,Apparel,Digital,EMEA,Mature,2026-03-08,27125.010002696217,26627.026483174337,27552.059650906373,0.9664259884940543,16310.239670465433,4132.8089476359555,True
NK-BK-241,LeBron XXI,Footwear,Wholesale,Greater China,Growth,2026-03-15,39309.745718537364,39361.56725696038,34418.12482619179,0.8563709540908317,38115.18253863186,5162.718723928769,False
NK-BZ-966,Blazer Mid '77,Footwear,Wholesale,EMEA,New Launch,2026-03-22,38330.53505440473,39615.34361534622,37337.110209932944,0.9389820638875479,42329.7799085251,5600.566531489942,False
NK-IC-358,Sportswear Icon Clash,Apparel,Direct-to-Consumer,APLA,New Launch,2026-03-01,27773.561049432094,27810.363081608375,28671.909423255165,0.9699515533155246,44488.81719740014,4300.786413488275,False
NK-AP-TJ260,Tech Fleece Joggers M,Apparel,Direct-to-Consumer,Greater China,Mature,2026-03-08,43287.78448846463,42680.01134367425,37581.03644774233,0.8643205356238056,60546.75792605902,5637.155467161349,False
NK-VF-226,Vaporfly 3,Footwear,Direct-to-Consumer,North America,New Launch,2026-03-15,23383.17414437113,22044.255542581494,25125.78624713959,0.8773558497136021,46110.78307241129,3768.8679370709383,False
NK-ZP-643,Air Zoom Pegasus 40,Footwear,Direct-to-Consumer,EMEA,New Launch,2026-03-22,12970.77339914282,13560.382368907456,13472.279779864703,0.9934604543193626,23439.254658419573,2020.8419669797054,False
NK-JD-126,Jordan Stay Loyal 3,Footwear,Wholesale,APLA,Growth,2026-03-01,43496.72197267115,39355.21026858582,40975.72388998343,0.9604518610641618,68062.99523446709,6146.358583497514,False
NK-RT-426,React Phantom Run 3,Footwear,Digital,EMEA,New Launch,2026-03-08,45575.48166675988,48562.3895052168,44943.8752849897,0.9194881572342826,63445.38239128018,6741.581292748455,False
NK-EC-974,Element Crew Top,Apparel,Digital,Greater China,Growth,2026-03-15,24733.231990501965,26242.728824268965,27932.249027377184,0.9395136352446137,36530.36192654462,4189.837354106578,False
NK-RA-M181,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,North America,Mature,2026-03-22,47591.37257321376,44667.240265989654,43051.69861485337,0.9624743807302668,56998.3398770716,6457.7547922280055,False
NK-IC-508,Sportswear Icon Clash,Apparel,Digital,EMEA,Growth,2026-03-01,4003.7446178656264,4233.141695848607,3686.5281886061616,0.8517267523053678,5258.708885311763,552.9792282909242,False
NK-RT-471,React Phantom Run 3,Footwear,Direct-to-Consumer,Greater China,Growth,2026-03-08,37878.019847558906,38405.572364813735,38203.07678642461,0.9946994955531675,65102.60343702755,5730.461517963691,False
NK-AM-575,Air Max 270,Footwear,Digital,North America,Decline,2026-03-15,19205.166868993987,19067.743796351024,21546.956569398288,0.8849390741071839,11111.011446125574,3232.043485409743,False
NK-AC-370,ACG Mountain Fly,Apparel,Digital,EMEA,Decline,2026-03-22,35078.30081851749,31970.078972369607,34915.98857901169,0.9156286352890809,34867.15852154602,5237.398286851753,True
NK-AP-TJ548,Tech Fleece Joggers M,Apparel,Direct-to-Consumer,EMEA,Decline,2026-03-01,3998.600436836108,4153.272241558723,4428.856059679716,0.9377753951793768,4699.409921965359,664.3284089519574,True
NK-IC-759,Sportswear Icon Clash,Apparel,Digital,Greater China,Decline,2026-03-08,19026.171309372297,18026.45865708649,19710.897334704652,0.9145427704779122,22334.125712692778,2956.6346002056976,False
NK-IC-506,Sportswear Icon Clash,Apparel,Direct-to-Consumer,EMEA,New Launch,2026-03-15,30085.02902796768,29043.700802876076,28668.388711106938,0.9869085041523896,35232.7398608048,4300.258306666041,True
NK-MT-189,Metcon 9 Amp,Footwear,Wholesale,EMEA,Decline,2026-03-22,9227.480012866336,10129.567410476422,9841.541789389505,0.9707336891667272,11758.436940178668,1476.2312684084256,False
NK-BZ-504,Blazer Mid '77,Footwear,Direct-to-Consumer,EMEA,Mature,2026-03-01,11910.328197451237,11197.491340583465,10792.0862070454,0.9624349615301068,12020.833854011142,1618.81293105681,False
NK-SB-503,SB Dunk Low Pro,Footwear,Wholesale,APLA,Growth,2026-03-08,11609.785977870151,12655.626335741053,11953.894746952526,0.9412968238684364,19855.90054303734,1793.084212042879,True
NK-RA-M637,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,APLA,Decline,2026-03-15,30361.88931369299,28477.750879336396,33418.098896777614,0.8521654977232234,61835.38764248611,5012.7148345166415,True
NK-AM-807,Air Max 270,Footwear,Wholesale,APLA,Growth,2026-03-22,19142.032970026146,20460.19791978987,17151.176517767588,0.8070673811447084,19078.76754483707,2572.676477665138,True
NK-RA-W851,Dri-FIT Running Shirt W,Apparel,Wholesale,North America,Mature,2026-03-01,25302.43878498624,24923.791362811244,21717.714197647925,0.8523750181080041,15475.703202763607,3257.657129647189,False
NK-IC-138,Sportswear Icon Clash,Apparel,Direct-to-Consumer,North America,Decline,2026-03-08,48021.8098758139,46791.375999516684,42270.11700002428,0.8930388813570161,30404.516056950295,6340.517550003641,False
NK-MT-238,Metcon 9 Amp,Footwear,Wholesale,North America,Mature,2026-03-15,26460.441138581955,24917.043409397993,25183.773313703667,0.9894086600533156,19208.496351412887,3777.56599705555,False
NK-AM-363,Air Max 270,Footwear,Direct-to-Consumer,North America,New Launch,2026-03-22,26434.675393377398,26791.21502140913,28037.801730119903,0.9555390711187028,35859.51527879308,4205.670259517985,False
NK-IC-573,Sportswear Icon Clash,Apparel,Wholesale,North America,Decline,2026-03-01,47266.02176751488,48324.426586315436,48326.080841797055,0.9999657688880869,41291.95682566702,7248.912126269558,False
NK-IC-508,Sportswear Icon Clash,Apparel,Direct-to-Consumer,EMEA,New Launch,2026-03-08,29004.827568730452,29942.44580416591,26002.720277139106,0.8484879472210258,35683.644479315786,3900.408041570866,False
NK-JD-394,Jordan Stay Loyal 3,Footwear,Digital,North America,Mature,2026-03-15,24201.93829669624,26158.009859865553,21280.93359707581,0.7708241398084201,11586.47112670605,3192.1400395613714,False
NK-RA-M554,Dri-FIT Running Shirt M,Apparel,Wholesale,Greater China,Growth,2026-03-22,12665.215823730912,13197.957836570535,12774.14663003863,0.9668227382379261,24550.90453931915,1916.1219945057942,False
NK-CV-841,Court Vision Low,Footwear,Digital,Greater China,Mature,2026-03-01,3577.442863241402,3514.271274095741,3518.8353932341606,0.9987029461090463,2959.8607592573417,527.825308985124,False
NK-VF-462,Vaporfly 3,Footwear,Wholesale,EMEA,New Launch,2026-03-08,24760.8168814784,22751.67306880622,25384.212222604896,0.8962922650223365,20785.654990474075,3807.6318333907343,True
NK-RA-W536,Dri-FIT Running Shirt W,Apparel,Digital,North America,Growth,2026-03-15,13206.534516578447,14116.377176368624,13347.172997491443,0.9423695055858083,12105.537693923587,2002.0759496237165,False
NK-VF-466,Vaporfly 3,Footwear,Wholesale,Greater China,Mature,2026-03-22,36851.03495319159,33391.125717494346,40467.53739929086,0.8251336222420957,48572.41856937975,6070.130609893628,False
NK-RA-W164,Dri-FIT Running Shirt W,Apparel,Digital,North America,Mature,2026-03-01,31702.87146128239,30761.467196331654,30560.65233106191,0.9934289732073017,19663.552437160477,4584.097849659286,False
NK-EC-700,Element Crew Top,Apparel,Wholesale,Greater China,Mature,2026-03-08,12730.940987213356,13336.940443833535,13360.760601676358,0.9982171555532673,8105.480306160244,2004.1140902514537,False
NK-VF-242,Vaporfly 3,Footwear,Digital,North America,New Launch,2026-03-15,5800.2110877672,5227.545698418165,5785.150571278209,0.9036144580871568,10402.460011611556,867.7725856917314,False
NK-BK-808,LeBron XXI,Footwear,Direct-to-Consumer,EMEA,Mature,2026-03-22,37923.04447508265,37670.55281923938,41411.027484392114,0.9096744299193609,64702.885353144164,6211.654122658817,True
NK-CV-704,Court Vision Low,Footwear,Direct-to-Consumer,Greater China,New Launch,2026-03-01,36192.528909803885,33797.75756432773,36149.74844491789,0.9349375588553837,28786.917848294026,5422.462266737683,False
NK-IC-708,Sportswear Icon Clash,Apparel,Direct-to-Consumer,APLA,Mature,2026-03-08,34531.49743745352,35263.036694110764,39279.75577940028,0.8977407316927355,42342.9720870886,5891.963366910041,True
NK-IV-356,Invincible 3,Footwear,Digital,APLA,Decline,2026-03-15,7670.336770492772,7589.233182379978,8613.811525932835,0.8810540095440618,5092.378216925828,1292.0717288899252,False
NK-RA-W584,Dri-FIT Running Shirt W,Apparel,Digital,North America,Mature,2026-03-22,21593.63623655649,22596.13489343823,23462.437755717132,0.9630770309846508,18209.014407874565,3519.3656633575697,False
NK-SB-445,SB Dunk Low Pro,Footwear,Direct-to-Consumer,Greater China,Growth,2026-03-01,20757.290943056032,22086.70494303588,22658.21347760678,0.9747769816390985,36676.64430385953,3398.7320216410167,False
NK-MT-670,Metcon 9 Amp,Footwear,Digital,EMEA,New Launch,2026-03-08,39742.5205340528,38035.34735661257,41186.95553818284,0.9234804286845495,22022.655185695217,6178.043330727426,False
NK-MT-936,Metcon 9 Amp,Footwear,Digital,EMEA,Decline,2026-03-15,23566.921411428117,22514.303320792234,20678.102312064864,0.9112007000924829,13403.634047311964,3101.7153468097295,False
NK-AP-TJ517,Tech Fleece Joggers M,Apparel,Direct-to-Consumer,APLA,Mature,2026-03-22,44551.10603765611,40510.59600483191,49837.92429188762,0.8128467744276828,37864.816438175854,7475.688643783143,False
NK-AC-880,ACG Mountain Fly,Apparel,Direct-to-Consumer,North America,Growth,2026-03-01,1565.52988008614,1651.8730552468278,1475.008390535723,0.8800924348322741,2873.7680283464574,221.25125858035844,False
NK-AP-TJ941,Tech Fleece Joggers M,Apparel,Direct-to-Consumer,Greater China,New Launch,2026-03-08,11928.16447889874,12322.82556741671,10537.79253573499,0.8306065501262767,19098.00464320932,1580.6688803602485,False
NK-JD-944,Jordan Stay Loyal 3,Footwear,Wholesale,Greater China,New Launch,2026-03-15,1778.5917340518895,1728.7577345428026,1782.0540002898983,0.9700927885808031,1990.8648277834152,267.3081000434847,False
NK-RA-M227,Dri-FIT Running Shirt M,Apparel,Wholesale,APLA,Growth,2026-03-22,10753.461795714718,10904.164037147499,10362.811764458707,0.9477600978389412,15982.015146379337,1554.421764668806,False
NK-BZ-344,Blazer Mid '77,Footwear,Wholesale,North America,Decline,2026-03-01,36914.3867816133,36483.33777062774,42068.179673413884,0.8672430814420136,76332.80459349972,6310.226951012082,False
NK-ZP-840,Air Zoom Pegasus 40,Footwear,Direct-to-Consumer,Greater China,Growth,2026-03-08,44733.356114450005,48320.434619554144,49669.04782572036,0.972848015711953,97855.48553075627,7450.357173858053,False
NK-MT-652,Metcon 9 Amp,Footwear,Direct-to-Consumer,Greater China,Growth,2026-03-15,47443.059955265104,51424.69501442614,44456.3286887056,0.8432536709336753,69921.11110205778,6668.44930330584,False
NK-SB-919,SB Dunk Low Pro,Footwear,Wholesale,Greater China,Growth,2026-03-22,31283.90755724361,32108.739403512387,27990.997319278824,0.852890483419915,15363.675617516656,4198.649597891824,False
NK-RA-W574,Dri-FIT Running Shirt W,Apparel,Direct-to-Consumer,EMEA,New Launch,2026-03-01,10922.391243077704,10676.752644252927,12442.388879292383,0.8580950770653079,15951.075433917018,1866.3583318938572,False
NK-JD-546,Jordan Stay Loyal 3,Footwear,Wholesale,EMEA,New Launch,2026-03-08,31335.202902005425,31564.17004594915,31271.752414744846,0.9906491447192953,49515.110458448355,4690.762862211726,False
NK-VF-728,Vaporfly 3,Footwear,Direct-to-Consumer,North America,Decline,2026-03-15,13192.439510368615,13997.80002430128,13496.448105638628,0.9628530473544967,7378.7842989725705,2024.4672158457943,False
NK-RA-M307,Dri-FIT Running Shirt M,Apparel,Wholesale,North America,Decline,2026-03-22,35615.249588520834,38678.12090592229,31834.23451753083,0.7850148906636158,41991.336778744175,4775.135177629624,False
NK-AP-TJ720,Tech Fleece Joggers M,Apparel,Wholesale,APLA,Growth,2026-03-01,30508.5094215322,32332.650370386295,28186.28687913612,0.8528942989536032,44981.6289751673,4227.943031870418,True
NK-BZ-787,Blazer Mid '77,Footwear,Wholesale,APLA,New Launch,2026-03-08,1275.3614503411477,1293.1453680615434,1243.159439827712,0.959791216932915,1412.715449950439,186.4739159741568,False
NK-IC-759,Sportswear Icon Clash,Apparel,Wholesale,EMEA,Growth,2026-03-15,4310.776212977371,4095.9741752902446,3712.328781335672,0.8966564071901683,3025.76903694967,556.8493172003508,True
NK-ZP-885,Air Zoom Pegasus 40,Footwear,Wholesale,EMEA,New Launch,2026-03-22,39620.28415010593,36249.45234623545,38894.61403881416,0.9319915685513933,35342.20576768709,5834.192105822123,False
NK-MT-389,Metcon 9 Amp,Footwear,Digital,Greater China,New Launch,2026-03-01,42104.80832965082,43136.53174447016,44879.015694869544,0.9611737485009373,87963.60634142738,6731.852354230431,False
NK-RA-W902,Dri-FIT Running Shirt W,Apparel,Direct-to-Consumer,EMEA,Decline,2026-03-08,10382.648097178499,9719.583395755082,10403.471656579099,0.934263457103617,18776.32079189479,1560.5207484868647,True
NK-RA-W395,Dri-FIT Running Shirt W,Apparel,Wholesale,Greater China,Growth,2026-03-15,20823.450765157926,18877.62132982967,22252.681405226354,0.8483301848466673,26272.077683981082,3337.9022107839533,False
NK-VF-333,Vaporfly 3,Footwear,Digital,APLA,Decline,2026-03-22,15195.004772772725,15191.443132452701,15397.462249789343,0.9866199303499211,9990.8616504723,2309.619337468401,True
NK-AC-513,ACG Mountain Fly,Apparel,Wholesale,North America,Mature,2026-03-01,12951.025600882398,12555.592796410496,14858.848592438271,0.8449909640239613,24066.078430650097,2228.8272888657407,False
NK-SB-463,SB Dunk Low Pro,Footwear,Wholesale,APLA,Mature,2026-03-08,49527.950504709894,52418.04698000723,52140.31615378113,0.9946733958151123,91457.67189711798,7821.04742306717,False
NK-IC-158,Sportswear Icon Clash,Apparel,Direct-to-Consumer,EMEA,Mature,2026-03-15,10375.565220764158,10761.890545804637,9599.590161515383,0.878921874295332,18825.244297514015,1439.9385242273074,False
NK-AP-TJ538,Tech Fleece Joggers M,Apparel,Digital,APLA,Decline,2026-03-22,20779.463336476234,21974.393770895716,22336.626986970885,0.9837829939011623,34037.27023201397,3350.4940480456326,False
NK-VF-344,Vaporfly 3,Footwear,Digital,APLA,Decline,2026-03-01,41597.49861810055,37726.29918097302,36066.25755662376,0.9539724458035876,23829.738904465044,5409.938633493563,False
NK-JD-163,Jordan Stay Loyal 3,Footwear,Wholesale,North America,Mature,2026-03-08,25717.73287673027,27477.18447188762,26351.58190018691,0.9572851991973687,40637.813649548996,3952.7372850280362,True
